date,close
2020-01-01 00:00:00,1.2918361679035522
2020-01-01 00:01:00,1.3007081711026836
2020-01-01 00:02:00,1.3097810851874159
2020-01-01 00:03:00,1.309266218940852
2020-01-01 00:04:00,1.3053643730995
2020-01-01 00:05:00,1.2965971592040837
2020-01-01 00:06:00,1.2996252410084526
2020-01-01 00:07:00,1.306461580660763
2020-01-01 00:08:00,1.3116353944663481
2020-01-01 00:09:00,1.3118235531715028
2020-01-01 00:10:00,1.3035945874706403
2020-01-01 00:11:00,1.3198638723204366
2020-01-01 00:12:00,1.3235463036868576
2020-01-01 00:13:00,1.338128152910895
2020-01-01 00:14:00,1.3405749885928515
2020-01-01 00:15:00,1.3306059356635698
2020-01-01 00:16:00,1.3245363422500436
2020-01-01 00:17:00,1.3232899784580268
2020-01-01 00:18:00,1.339594587351907
2020-01-01 00:19:00,1.3438901658594993
2020-01-01 00:20:00,1.3404199543182658
2020-01-01 00:21:00,1.34828490564453
2020-01-01 00:22:00,1.340056421602571
2020-01-01 00:23:00,1.337193404266571
2020-01-01 00:24:00,1.3468203060984805
2020-01-01 00:25:00,1.3471901036425855
2020-01-01 00:26:00,1.3477061245148265
2020-01-01 00:27:00,1.34102002007922
2020-01-01 00:28:00,1.326368991236519
2020-01-01 00:29:00,1.3338455610144386
2020-01-01 00:30:00,1.3270064978790643
2020-01-01 00:31:00,1.3221921762248965
2020-01-01 00:32:00,1.3219161405847024
2020-01-01 00:33:00,1.3201569165420854
2020-01-01 00:34:00,1.319232832695479
2020-01-01 00:35:00,1.320194344706449
2020-01-01 00:36:00,1.3355123337071568
2020-01-01 00:37:00,1.3444623333967
2020-01-01 00:38:00,1.341985575099889
2020-01-01 00:39:00,1.3381391613424642
2020-01-01 00:40:00,1.33942048523393
2020-01-01 00:41:00,1.3481523240720676
2020-01-01 00:42:00,1.3423284947823166
2020-01-01 00:43:00,1.3344576553576037
2020-01-01 00:44:00,1.336537892206694
2020-01-01 00:45:00,1.3451131605693945
2020-01-01 00:46:00,1.3471472517302012
2020-01-01 00:47:00,1.3475631217921475
2020-01-01 00:48:00,1.3382569594976075
2020-01-01 00:49:00,1.3487406261581103
2020-01-01 00:50:00,1.3560635750071843
2020-01-01 00:51:00,1.3454100476456359
2020-01-01 00:52:00,1.3459337889707448
2020-01-01 00:53:00,1.3588763957310688
2020-01-01 00:54:00,1.3753943473456676
2020-01-01 00:55:00,1.373266999534073
2020-01-01 00:56:00,1.3533805974729878
2020-01-01 00:57:00,1.3564394461078404
2020-01-01 00:58:00,1.3471231126865737
2020-01-01 00:59:00,1.3541469328926663
2020-01-01 01:00:00,1.3502869518850436
2020-01-01 01:01:00,1.3569443378162327
2020-01-01 01:02:00,1.3571563478014466
2020-01-01 01:03:00,1.3592496614841023
2020-01-01 01:04:00,1.3698730235588563
2020-01-01 01:05:00,1.3755751447318774
2020-01-01 01:06:00,1.3822345882378353
2020-01-01 01:07:00,1.3814663022700526
2020-01-01 01:08:00,1.3940711827448233
2020-01-01 01:09:00,1.3991435597493116
2020-01-01 01:10:00,1.3990556173398179
2020-01-01 01:11:00,1.3956902979773456
2020-01-01 01:12:00,1.4048810210685079
2020-01-01 01:13:00,1.4163328440415934
2020-01-01 01:14:00,1.4179643869338523
2020-01-01 01:15:00,1.414875350360455
2020-01-01 01:16:00,1.4113117879416748
2020-01-01 01:17:00,1.4033906577264816
2020-01-01 01:18:00,1.405346489152844
2020-01-01 01:19:00,1.4086867731307935
2020-01-01 01:20:00,1.394828660259631
2020-01-01 01:21:00,1.38911017420141
2020-01-01 01:22:00,1.4007583690142296
2020-01-01 01:23:00,1.4055118889141553
2020-01-01 01:24:00,1.3971669102865625
2020-01-01 01:25:00,1.396538337117546
2020-01-01 01:26:00,1.3966334839262535
2020-01-01 01:27:00,1.4104175379776758
2020-01-01 01:28:00,1.4166494481275629
2020-01-01 01:29:00,1.4291948438069981
2020-01-01 01:30:00,1.4263753570025235
2020-01-01 01:31:00,1.4227327407375778
2020-01-01 01:32:00,1.4061462691888766
2020-01-01 01:33:00,1.4109700635999007
2020-01-01 01:34:00,1.4189246262780928
2020-01-01 01:35:00,1.4268535902566832
2020-01-01 01:36:00,1.4263404506491368
2020-01-01 01:37:00,1.4281589469987717
2020-01-01 01:38:00,1.4197817843405316
2020-01-01 01:39:00,1.4117518533120894
2020-01-01 01:40:00,1.4003109843734236
2020-01-01 01:41:00,1.4031828477990191
2020-01-01 01:42:00,1.4254370237280185
2020-01-01 01:43:00,1.43369856167866
2020-01-01 01:44:00,1.4258831301827715
2020-01-01 01:45:00,1.4463426364308685
2020-01-01 01:46:00,1.4526606278992296
2020-01-01 01:47:00,1.4584641357731802
2020-01-01 01:48:00,1.4584208097806002
2020-01-01 01:49:00,1.4364340484306788
2020-01-01 01:50:00,1.44235465280797
2020-01-01 01:51:00,1.4577366305832518
2020-01-01 01:52:00,1.462139919734284
2020-01-01 01:53:00,1.4563082858893563
2020-01-01 01:54:00,1.4627758907588377
2020-01-01 01:55:00,1.4434853943754773
2020-01-01 01:56:00,1.4231879867147756
2020-01-01 01:57:00,1.4332960418528753
2020-01-01 01:58:00,1.4253665462832283
2020-01-01 01:59:00,1.411131957426523
2020-01-01 02:00:00,1.4212104143020694
2020-01-01 02:01:00,1.4230928522611381
2020-01-01 02:02:00,1.419348863313267
2020-01-01 02:03:00,1.4190748525534151
2020-01-01 02:04:00,1.4350290439872861
2020-01-01 02:05:00,1.4120508964786944
2020-01-01 02:06:00,1.4229838357190503
2020-01-01 02:07:00,1.420324316070616
2020-01-01 02:08:00,1.4188408049079853
2020-01-01 02:09:00,1.4039872227738102
2020-01-01 02:10:00,1.4032987708157814
2020-01-01 02:11:00,1.417135775461882
2020-01-01 02:12:00,1.4193842127646807
2020-01-01 02:13:00,1.4073930119253653
2020-01-01 02:14:00,1.4076163863926374
2020-01-01 02:15:00,1.416183950766721
2020-01-01 02:16:00,1.4173898182371245
2020-01-01 02:17:00,1.4195338315972452
2020-01-01 02:18:00,1.4039338406389175
2020-01-01 02:19:00,1.401386531780518
2020-01-01 02:20:00,1.3976292670345147
2020-01-01 02:21:00,1.383760807079488
2020-01-01 02:22:00,1.3788885174114487
2020-01-01 02:23:00,1.3701110242508359
2020-01-01 02:24:00,1.3680945871744907
2020-01-01 02:25:00,1.368710521813367
2020-01-01 02:26:00,1.372088671380965
2020-01-01 02:27:00,1.3731366815607513
2020-01-01 02:28:00,1.3739737057986352
2020-01-01 02:29:00,1.3710155661532073
2020-01-01 02:30:00,1.3623245648144244
2020-01-01 02:31:00,1.3655070985329192
2020-01-01 02:32:00,1.3739026863335124
2020-01-01 02:33:00,1.3693964209743195
2020-01-01 02:34:00,1.3795861877093385
2020-01-01 02:35:00,1.3824261041374637
2020-01-01 02:36:00,1.3989207356932318
2020-01-01 02:37:00,1.4002687229931066
2020-01-01 02:38:00,1.3903045451874942
2020-01-01 02:39:00,1.389116634864526
2020-01-01 02:40:00,1.3783571891742588
2020-01-01 02:41:00,1.380985567689806
2020-01-01 02:42:00,1.3571840720642816
2020-01-01 02:43:00,1.3648465989896967
2020-01-01 02:44:00,1.3778602179138546
2020-01-01 02:45:00,1.3662702921857954
2020-01-01 02:46:00,1.3695577368793361
2020-01-01 02:47:00,1.3649164897094355
2020-01-01 02:48:00,1.3705571866017476
2020-01-01 02:49:00,1.3667401064399547
2020-01-01 02:50:00,1.3737724869436514
2020-01-01 02:51:00,1.3781220215080927
2020-01-01 02:52:00,1.3814438580455728
2020-01-01 02:53:00,1.3861905957910534
2020-01-01 02:54:00,1.3835104122559048
2020-01-01 02:55:00,1.3932495937912732
2020-01-01 02:56:00,1.414497064224571
2020-01-01 02:57:00,1.4191960279341076
2020-01-01 02:58:00,1.410370611171629
2020-01-01 02:59:00,1.400301117196943
2020-01-01 03:00:00,1.401433829290636
2020-01-01 03:01:00,1.3961959466005425
2020-01-01 03:02:00,1.4094204806290007
2020-01-01 03:03:00,1.4188357053616445
2020-01-01 03:04:00,1.4109362238363312
2020-01-01 03:05:00,1.3910255213900786
2020-01-01 03:06:00,1.398528843580307
2020-01-01 03:07:00,1.3867258052366778
2020-01-01 03:08:00,1.3765578959975693
2020-01-01 03:09:00,1.3597176817567826
2020-01-01 03:10:00,1.3722370263923422
2020-01-01 03:11:00,1.3620752874834858
2020-01-01 03:12:00,1.3671345056334752
2020-01-01 03:13:00,1.3537461382013298
2020-01-01 03:14:00,1.3512482264321617
2020-01-01 03:15:00,1.3671865090150357
2020-01-01 03:16:00,1.358937608592184
2020-01-01 03:17:00,1.3782738770891014
2020-01-01 03:18:00,1.3827524535432776
2020-01-01 03:19:00,1.3880442682323806
2020-01-01 03:20:00,1.3891387723097852
2020-01-01 03:21:00,1.3831505244786109
2020-01-01 03:22:00,1.382918430991123
2020-01-01 03:23:00,1.3815415483371973
2020-01-01 03:24:00,1.3861097141098435
2020-01-01 03:25:00,1.3653350081828304
2020-01-01 03:26:00,1.367128821802246
2020-01-01 03:27:00,1.3707991258559047
2020-01-01 03:28:00,1.3717848913695971
2020-01-01 03:29:00,1.3598722840447741
2020-01-01 03:30:00,1.3524132519531868
2020-01-01 03:31:00,1.3488454254869615
2020-01-01 03:32:00,1.3512769492585825
2020-01-01 03:33:00,1.3596433025661945
2020-01-01 03:34:00,1.3534382297352334
2020-01-01 03:35:00,1.3510490211051558
2020-01-01 03:36:00,1.3545043818123932
2020-01-01 03:37:00,1.3416937437376546
2020-01-01 03:38:00,1.3467210632389115
2020-01-01 03:39:00,1.3370484476418079
2020-01-01 03:40:00,1.348552618330037
2020-01-01 03:41:00,1.3403840889692147
2020-01-01 03:42:00,1.3311259589645077
2020-01-01 03:43:00,1.3307468134054414
2020-01-01 03:44:00,1.3305636703220418
2020-01-01 03:45:00,1.32919982776167
2020-01-01 03:46:00,1.3289459454339823
2020-01-01 03:47:00,1.3392283433835215
2020-01-01 03:48:00,1.3446355404824268
2020-01-01 03:49:00,1.36015505943985
2020-01-01 03:50:00,1.362314269767447
2020-01-01 03:51:00,1.3662510085944828
2020-01-01 03:52:00,1.3545880982186533
2020-01-01 03:53:00,1.3618448796022766
2020-01-01 03:54:00,1.3624367710531342
2020-01-01 03:55:00,1.3424881510581537
2020-01-01 03:56:00,1.3485089668183325
2020-01-01 03:57:00,1.3452996535063744
2020-01-01 03:58:00,1.3446509630060406
2020-01-01 03:59:00,1.3456399885071952
2020-01-01 04:00:00,1.338184156639491
2020-01-01 04:01:00,1.331741308226665
2020-01-01 04:02:00,1.318447997550412
2020-01-01 04:03:00,1.3320554230957087
2020-01-01 04:04:00,1.334146991913607
2020-01-01 04:05:00,1.3219079679871237
2020-01-01 04:06:00,1.3301079270824538
2020-01-01 04:07:00,1.32689275753426
2020-01-01 04:08:00,1.3213724621424614
2020-01-01 04:09:00,1.3119450988515102
2020-01-01 04:10:00,1.2992575512631521
2020-01-01 04:11:00,1.3096398971036545
2020-01-01 04:12:00,1.3249869291931937
2020-01-01 04:13:00,1.3279231083673106
2020-01-01 04:14:00,1.3296134792317704
2020-01-01 04:15:00,1.3133964674899807
2020-01-01 04:16:00,1.3135733630894635
2020-01-01 04:17:00,1.3093817890353743
2020-01-01 04:18:00,1.3094170599782287
2020-01-01 04:19:00,1.3193528579053908
2020-01-01 04:20:00,1.3108372026658204
2020-01-01 04:21:00,1.300688824088361
2020-01-01 04:22:00,1.3075333568114909
2020-01-01 04:23:00,1.2941753304899348
2020-01-01 04:24:00,1.2715225735237232
2020-01-01 04:25:00,1.264938077648332
2020-01-01 04:26:00,1.256848017098726
2020-01-01 04:27:00,1.2576871626239328
2020-01-01 04:28:00,1.2531366874278964
2020-01-01 04:29:00,1.2622153465550574
2020-01-01 04:30:00,1.2701548976782089
2020-01-01 04:31:00,1.2711775616766756
2020-01-01 04:32:00,1.2726893749310195
2020-01-01 04:33:00,1.2761824801603512
2020-01-01 04:34:00,1.27392230449043
2020-01-01 04:35:00,1.2618070225963076
2020-01-01 04:36:00,1.255098343202207
2020-01-01 04:37:00,1.266117147664414
2020-01-01 04:38:00,1.2727367125231468
2020-01-01 04:39:00,1.2687279186369738
2020-01-01 04:40:00,1.275271897337553
2020-01-01 04:41:00,1.285622048288058
2020-01-01 04:42:00,1.288718686641004
2020-01-01 04:43:00,1.300800661532901
2020-01-01 04:44:00,1.2941961909953652
2020-01-01 04:45:00,1.2915544598223787
2020-01-01 04:46:00,1.2805159345777961
2020-01-01 04:47:00,1.2881142525467828
2020-01-01 04:48:00,1.2871399985262801
2020-01-01 04:49:00,1.2993859004189015
2020-01-01 04:50:00,1.307076809765585
2020-01-01 04:51:00,1.3234883384968592
2020-01-01 04:52:00,1.3320551137144276
2020-01-01 04:53:00,1.3440389815789557
2020-01-01 04:54:00,1.3233694465402446
2020-01-01 04:55:00,1.3370399706606872
2020-01-01 04:56:00,1.3391911705651298
2020-01-01 04:57:00,1.3269412458740824
2020-01-01 04:58:00,1.3365065662149505
2020-01-01 04:59:00,1.339673553199443
2020-01-01 05:00:00,1.3303505744872761
2020-01-01 05:01:00,1.349802107453742
2020-01-01 05:02:00,1.3463004577270856
2020-01-01 05:03:00,1.3408920842169776
2020-01-01 05:04:00,1.3395470850590456
2020-01-01 05:05:00,1.3349531785434492
2020-01-01 05:06:00,1.3353245557351765
2020-01-01 05:07:00,1.3485235580522317
2020-01-01 05:08:00,1.3628220168248106
2020-01-01 05:09:00,1.3713784115902308
2020-01-01 05:10:00,1.370567264580699
2020-01-01 05:11:00,1.3692491550786847
2020-01-01 05:12:00,1.3598076218283852
2020-01-01 05:13:00,1.344347904717036
2020-01-01 05:14:00,1.3523697661344105
2020-01-01 05:15:00,1.3593797681393724
2020-01-01 05:16:00,1.360432867969107
2020-01-01 05:17:00,1.3643734752709733
